"Start","Stop","Length","Frame"
4541794,4542267,474,1
4573171,4573506,336,1
4583767,4584153,387,1
4678114,4678431,318,1
4738732,4739058,327,1
4760746,4761060,315,1
4766731,4767081,351,1
4786492,4786923,432,1
4789327,4789923,597,1
4795861,4796208,348,1
4799056,4799412,357,1
4822495,4822908,414,1
4846318,4846662,345,1
4848040,4848381,342,1
4853530,4853859,330,1
4910095,4910535,441,1
4950826,4951206,381,1
4959127,4959516,390,1
4959802,4960143,342,1
4960207,4964034,3828,1
5009158,5009499,342,1
5009851,5010411,561,1
5012830,5013384,555,1
5022706,5023014,309,1
5051209,5051538,330,1
5058955,5059257,303,1
5072560,5072904,345,1
5126035,5126379,345,1
5130043,5130426,384,1
5158600,5158962,363,1
5160025,5160324,300,1
5163880,5164377,498,1
5212378,5212776,399,1
5229496,5230110,615,1
5262544,5262894,351,1
5265349,5265753,405,1
5285617,5286234,618,1
5289628,5290008,381,1
5296945,5297250,306,1
5301091,5301399,309,1
5316934,5317338,405,1
5325103,5325477,375,1
5335858,5336169,312,1
5400058,5400357,300,1
5417842,5418228,387,1
5448331,5448639,309,1
5455234,5455710,477,1
5458993,5459304,312,1
5530705,5531025,321,1
5555896,5556360,465,1
5556427,5556840,414,1
5582464,5583147,684,1
5619070,5619417,348,1
5675593,5675934,342,1
5756086,5756448,363,1
5800444,5800788,345,1
5818984,5819631,648,1
5825047,5825358,312,1
5827552,5827920,369,1
5893333,5893683,351,1
5896780,5897100,321,1
5914945,5915256,312,1
5979265,5979591,327,1
5979916,5980707,792,1
5985070,5985396,327,1
6031960,6032271,312,1
6037420,6037839,420,1
6073939,6074271,333,1
6111493,6111843,351,1
6148459,6148932,474,1
6179155,6179463,309,1
6188386,6188703,318,1
6201130,6201582,453,1
6207637,6207969,333,1
6218302,6218838,537,1
6284890,6285288,399,1
6334537,6334875,339,1
6347419,6347733,315,1
6360010,6360375,366,1
6386932,6387252,321,1
6394528,6394854,327,1
6404443,6404772,330,1
6465013,6465588,576,1
6511864,6512298,435,1
6526483,6526950,468,1
6578752,6579138,387,1
6598663,6598968,306,1
6620158,6620472,315,1
6633355,6633972,618,1
6704395,6704754,360,1
6705052,6705375,324,1
6734101,6734481,381,1
6807592,6807966,375,1
6871753,6872073,321,1
6884500,6884847,348,1
6896818,6897291,474,1
6903076,6903648,573,1
6922954,6923322,369,1
6984460,6984822,363,1
7040593,7040910,318,1
7097194,7097607,414,1
7140811,7141740,930,1
7143925,7144251,327,1
7174240,7174581,342,1
7305763,7306092,330,1
7379098,7379427,330,1
7426288,7426635,348,1
7583707,7584024,318,1
7588663,7589076,414,1
7620100,7621125,1026,1
7629994,7630344,351,1
7687798,7688115,318,1
7742743,7743114,372,1
7746397,7746762,366,1
7839946,7840254,309,1
7850128,7850478,351,1
7884043,7884489,447,1
7892989,7893312,324,1
8038957,8039259,303,1
8152690,8153064,375,1
8238661,8239038,378,1
8267086,8267394,309,1
8295652,8296056,405,1
8340274,8340666,393,1
8364883,8365248,366,1
8376613,8377998,1386,1
8381737,8382093,357,1
8391604,8392107,504,1
8405212,8405577,366,1
8414284,8414592,309,1
8423680,8424000,321,1
8483317,8483721,405,1
8492692,8493186,495,1
8505673,8505987,315,1
8514718,8515065,348,1
8517124,8517453,330,1
8548525,8548908,384,1
8574895,8575194,300,1
8579644,8580066,423,1
8594254,8594592,339,1
8596735,8597085,351,1
8607061,8607360,300,1
8655169,8656338,1170,1
8656771,8657235,465,1
8663395,8663724,330,1
8664583,8664897,315,1
8666725,8667036,312,1
8667136,8667462,327,1
8705911,8706213,303,1
8706448,8707002,555,1
8722105,8722413,309,1
8723341,8723715,375,1
8724937,8725350,414,1
8729920,8730360,441,1
8730490,8730864,375,1
8755333,8755662,330,1
8758939,8759682,744,1
8759746,8760276,531,1
8761024,8761794,771,1
8764654,8764959,306,1
8769085,8769570,486,1
8794504,8794914,411,1
8807740,8808048,309,1
8828092,8828499,408,1
8903860,8904219,360,1
8909365,8909691,327,1
8941408,8941713,306,1
8949292,8949651,360,1
9001114,9001554,441,1
9005023,9005325,303,1
9032314,9032862,549,1
9055069,9055665,597,1
9065002,9065310,309,1
9069922,9070311,390,1
9088438,9088755,318,1
9090871,9091350,480,1
9105883,9106254,372,1
9152047,9152427,381,1
9156160,9156495,336,1
9186826,9187128,303,1
9201400,9201717,318,1
9205996,9206331,336,1
9222175,9222477,303,1
9225400,9225729,330,1
9242656,9242976,321,1
9264004,9264315,312,1
9265306,9265656,351,1
9274396,9274782,387,1
9293797,9294165,369,1
9305104,9305409,306,1
9306994,9307695,702,1
9312613,9312963,351,1
9342637,9342948,312,1
9343045,9343344,300,1
9388390,9388755,366,1
9390499,9390876,378,1
9412717,9413250,534,1
9424129,9424515,387,1
9512368,9512670,303,1
9514264,9514728,465,1
9538966,9539430,465,1
9542296,9542793,498,1
9548452,9548766,315,1
9549757,9550158,402,1
9553480,9553854,375,1
9625012,9625416,405,1
9632035,9632382,348,1
9643996,9644370,375,1
9653854,9654165,312,1
9723478,9723840,363,1
9745447,9745752,306,1
9745876,9746403,528,1
9764173,9764604,432,1
9767266,9767709,444,1
9770362,9770715,354,1
9772498,9772887,390,1
9775825,9776427,603,1
9778402,9778785,384,1
9783730,9784098,369,1
9786628,9786951,324,1
9811237,9811827,591,1
9821761,9822147,387,1
9853924,9854235,312,1
9857617,9857970,354,1
9861307,9861672,366,1
9889759,9890082,324,1
9896968,9897312,345,1
9897337,9897660,324,1
9913375,9913758,384,1
9932407,9932712,306,1
9934672,9935061,390,1
9941032,9941355,324,1
9971518,9971838,321,1
9982387,9982890,504,1
9985534,9986151,618,1
9992722,9993075,354,1
9993601,9994149,549,1
10004431,10004748,318,1
10039072,10039383,312,1
10044451,10044978,528,1
10053028,10053537,510,1
10071670,10071987,318,1
10082365,10082700,336,1
10094194,10094532,339,1
10098880,10099179,300,1
10127098,10127436,339,1
10161859,10162242,384,1
10216186,10216677,492,1
10231942,10232265,324,1
10241887,10242264,378,1
10248385,10248858,474,1
10258417,10258836,420,1
10274785,10275159,375,1
10284196,10284528,333,1
10294180,10294539,360,1
10301767,10302390,624,1
10337434,10337829,396,1
10338325,10338774,450,1
10349161,10349586,426,1
10349872,10350207,336,1
10351570,10351920,351,1
10373128,10373439,312,1
10381954,10382274,321,1
10403095,10403544,450,1
10403860,10404189,330,1
10409215,10409535,321,1
10412146,10412622,477,1
10418545,10419033,489,1
10419868,10420209,342,1
10435087,10435662,576,1
10445608,10446027,420,1
10483111,10483419,309,1
10492033,10492761,729,1
10501087,10501536,450,1
10522483,10522836,354,1
10529503,10530339,837,1
10531225,10531734,510,1
10534093,10534434,342,1
10536775,10537101,327,1
10546609,10546980,372,1
10547053,10547529,477,1
10555168,10555479,312,1
10558963,10559325,363,1
10580785,10581324,540,1
10585750,10586088,339,1
10586497,10586847,351,1
10648441,10648758,318,1
10653820,10654263,444,1
10657549,10657872,324,1
10676614,10676937,324,1
10677241,10677594,354,1
10687966,10688376,411,1
10692061,10692498,438,1
10700179,10700838,660,1
10700902,10701573,672,1
10734337,10734714,378,1
10749622,10750236,615,1
10750732,10751031,300,1
10767052,10767366,315,1
10804474,10804860,387,1
10831000,10831308,309,1
10835959,10836261,303,1
10849189,10849512,324,1
10852792,10853133,342,1
10857592,10857954,363,1
10861327,10861641,315,1
10879849,10880256,408,1
10882822,10883166,345,1
10895497,10895883,387,1
10914832,10915518,687,1
10919863,10920216,354,1
10951432,10951929,498,1
10956505,10956954,450,1
10960441,10960800,360,1
10961200,10961553,354,1
10979704,10980018,315,1
10980907,10981713,807,1
10997779,10998090,312,1
11001241,11001732,492,1
11008741,11009067,327,1
11031559,11031873,315,1
11033251,11033607,357,1
11038873,11039226,354,1
11052613,11053068,456,1
11058424,11058744,321,1
11058898,11059197,300,1
11061871,11062191,321,1
11063161,11063562,402,1
11069503,11070330,828,1
11072791,11073159,369,1
11076244,11076570,327,1
11094382,11094690,309,1
11104561,11104884,324,1
11105551,11105889,339,1
11110687,11111037,351,1
11122666,11123010,345,1
11133019,11134053,1035,1
11134945,11135256,312,1
11135674,11136060,387,1
11141320,11141631,312,1
11153773,11154087,315,1
11155093,11155647,555,1
11162089,11162457,369,1
11168266,11168652,387,1
11203525,11203944,420,1
11223226,11223525,300,1
11273296,11273613,318,1
11321707,11322039,333,1
11331274,11331609,336,1
11333821,11334342,522,1
11374495,11374893,399,1
11435110,11435568,459,1
11521423,11521776,354,1
11521882,11522217,336,1
11574517,11574873,357,1
11575948,11576313,366,1
11586244,11586558,315,1
11601418,11601990,573,1
11606410,11606778,369,1
11610184,11610540,357,1
11613967,11614452,486,1
11616199,11616576,378,1
11621407,11621709,303,1
11635078,11635425,348,1
11722195,11722512,318,1
11760454,11761119,666,1
11765509,11766024,516,1
11773486,11773836,351,1
11784586,11784912,327,1
11791108,11791578,471,1
11799793,11800149,357,1
11804656,11804961,306,1
11808577,11809119,543,1
11832478,11832804,327,1
11853367,11853774,408,1
11858404,11858832,429,1
11861689,11862051,363,1
11881303,11881695,393,1
11885635,11885973,339,1
11921287,11921664,378,1
11929534,11929902,369,1
11937964,11938323,360,1
11943466,11944119,654,1
11956417,11956896,480,1
11957614,11957997,384,1
12019345,12019668,324,1
12111979,12112296,318,1
12173287,12173637,351,1
12209572,12209982,411,1
12281152,12281478,327,1
12294400,12294735,336,1
12340246,12340563,318,1
12384370,12384903,534,1
12406909,12407331,423,1
12458221,12458826,606,1
12475300,12475644,345,1
12478387,12478701,315,1
12479722,12480117,396,1
12489658,12490332,675,1
12500254,12500589,336,1
12502195,12502698,504,1
12515758,12516078,321,1
12521428,12521859,432,1
12544795,12545301,507,1
12556942,12557247,306,1
12595516,12595872,357,1
12603379,12603789,411,1
12604876,12605226,351,1
12607096,12607614,519,1
12613579,12613896,318,1
12680950,12681258,309,1
12696547,12697032,486,1
12704995,12705315,321,1
12717751,12718167,417,1
12738337,12738672,336,1
12793375,12793674,300,1
12838654,12838965,312,1
12852496,12852825,330,1
12856672,12857121,450,1
12857920,12859545,1626,1
12866977,12867303,327,1
12868945,12869427,483,1
12880444,12880815,372,1
12892207,12892542,336,1
12894109,12894426,318,1
12898891,12899367,477,1
12902272,12902586,315,1
12910372,12910857,486,1
12912157,12912636,480,1
12914197,12914745,549,1
12920938,12921318,381,1
12928201,12928524,324,1
12930262,12930561,300,1
12933829,12934248,420,1
12951310,12951663,354,1
12952840,12953232,393,1
12955954,12956304,351,1
12961522,12961944,423,1
12963427,12963771,345,1
12964522,12964947,426,1
12965149,12965475,327,1
12977638,12977988,351,1
12978034,12978405,372,1
12980422,12981255,834,1
12981598,12981930,333,1
12990589,12990981,393,1
12991543,12991881,339,1
12995020,12995454,435,1
12996271,12996726,456,1
12998650,12998958,309,1
12999004,12999333,330,1
13005151,13005525,375,1
13008385,13008903,519,1
13010104,13010415,312,1
13016248,13016595,348,1
13025356,13025748,393,1
13033861,13034235,375,1
13036150,13036719,570,1
13057972,13058307,336,1
13059826,13060377,552,1
13087915,13088472,558,1
13088482,13088805,324,1
13089622,13090008,387,1
13101994,13102305,312,1
13106491,13106790,300,1
13114876,13115265,390,1
13120081,13120422,342,1
13125067,13125381,315,1
13130101,13130433,333,1
13134193,13134570,378,1
13136500,13136919,420,1
13148929,13149231,303,1
13150498,13150821,324,1
13174543,13174920,378,1
13185829,13186233,405,1
13195603,13196067,465,1
13204690,13205025,336,1
13209850,13210200,351,1
13210975,13211304,330,1
13216207,13216719,513,1
13219051,13219395,345,1
13232611,13232928,318,1
13238203,13238517,315,1
13241266,13241817,552,1
13245826,13246161,336,1
13247077,13247727,651,1
13257154,13257525,372,1
13260961,13261344,384,1
13268194,13268502,309,1
13274812,13275111,300,1
13280704,13281105,402,1
13296199,13296786,588,1
13304797,13305180,384,1
13311103,13311402,300,1
13314511,13315164,654,1
13325176,13325556,381,1
13327108,13327524,417,1
13331239,13331613,375,1
13331674,13331979,306,1
13347310,13347696,387,1
13356532,13356840,309,1
13359394,13359732,339,1
13364413,13364730,318,1
13377307,13377966,660,1
13379359,13379802,444,1
13386190,13386498,309,1
13387585,13387953,369,1
13403206,13403757,552,1
13404289,13404645,357,1
13412173,13412679,507,1
13415458,13415985,528,1
13417654,13417974,321,1
13445503,13445823,321,1
13511062,13511430,369,1
13515244,13515555,312,1
13522654,13523157,504,1
13531348,13531656,309,1
13538014,13538454,441,1
13573108,13573530,423,1
13574494,13574793,300,1
13576699,13577031,333,1
13577680,13578159,480,1
13582069,13582458,390,1
13587682,13587981,300,1
13591363,13591728,366,1
13611856,13613322,1467,1
13613809,13614357,549,1
13615981,13616424,444,1
13623778,13624116,339,1
13624384,13624803,420,1
13651405,13651758,354,1
13655797,13656387,591,1
13657408,13657929,522,1
13664656,13665123,468,1
13665769,13666374,606,1
13667821,13668180,360,1
13670368,13670673,306,1
13671472,13672002,531,1
13680694,13681005,312,1
13683586,13683954,369,1
13723549,13723917,369,1
13725637,13726029,393,1
13763185,13763547,363,1
13765090,13765425,336,1
13802320,13802628,309,1
13824547,13824867,321,1
13830601,13830903,303,1
13831960,13832370,411,1
13833190,13833807,618,1
13834243,13834638,396,1
13841011,13841625,615,1
13841725,13842183,459,1
13843018,13843365,348,1
13850710,13851009,300,1
13870069,13870437,369,1
13877029,13877535,507,1
13877761,13878117,357,1
13887085,13887405,321,1
13891183,13891539,357,1
13892269,13892571,303,1
13893502,13893861,360,1
13895188,13895568,381,1
13897378,13897743,366,1
13910449,13911192,744,1
13913269,13913652,384,1
13920907,13921257,351,1
13921261,13921818,558,1
13966171,13966893,723,1
13968358,13968807,450,1
13968931,13969242,312,1
13972723,13973184,462,1
13989328,13989852,525,1
14000311,14000655,345,1
14010127,14010687,561,1
14037640,14038014,375,1
14046916,14047278,363,1
14094352,14094669,318,1
14097691,14098251,561,1
14105677,14106435,759,1
14111764,14112063,300,1
14114983,14115381,399,1
14139385,14139771,387,1
14143204,14143548,345,1
14155462,14155788,327,1
14174917,14175483,567,1
14199910,14200323,414,1
14240407,14240721,315,1
14246515,14246838,324,1
14257603,14258226,624,1
14268193,14268534,342,1
14273206,14273604,399,1
14286109,14286510,402,1
14288308,14288613,306,1
14296777,14297262,486,1
14321434,14321850,417,1
14326915,14327511,597,1
14336611,14336979,369,1
14340043,14340390,348,1
14344315,14344620,306,1
14345611,14345961,351,1
14347426,14347758,333,1
14349964,14350329,366,1
14353096,14353416,321,1
14361688,14362080,393,1
14381005,14381424,420,1
14383633,14383986,354,1
14384893,14385270,378,1
14388721,14389185,465,1
14392696,14393034,339,1
14394754,14395215,462,1
14400403,14400771,369,1
14401675,14402292,618,1
14411335,14411634,300,1
14415058,14415390,333,1
14424166,14424534,369,1
14444326,14444808,483,1
14447608,14447937,330,1
14456011,14456337,327,1
14469841,14470326,486,1
14479357,14479686,330,1
14483782,14484129,348,1
14490520,14490930,411,1
14496688,14496993,306,1
14503336,14503863,528,1
14505682,14505993,312,1
14510596,14510955,360,1
14514193,14514558,366,1
14518336,14518770,435,1
14523031,14523333,303,1
14523790,14524092,303,1
14529676,14529981,306,1
14533468,14533923,456,1
14536468,14537130,663,1
14547484,14547969,486,1
14550514,14551176,663,1
14551684,14552085,402,1
14560960,14561307,348,1
14566678,14567016,339,1
14580730,14581095,366,1
14586310,14586672,363,1
14592805,14593233,429,1
14596906,14597412,507,1
14605828,14606169,342,1
14607121,14607438,318,1
14615071,14615583,513,1
14615800,14616321,522,1
14620987,14621868,882,1
14658394,14658717,324,1
14743708,14744187,480,1
14756740,14757105,366,1
14758897,14759229,333,1
14779654,14780046,393,1
14780293,14780724,432,1
14793067,14793915,849,1
14803978,14804346,369,1
14807872,14808303,432,1
14827450,14827821,372,1
14827954,14828271,318,1
14835859,14836212,354,1
14845852,14846157,306,1
14851984,14852376,393,1
14857303,14857611,309,1
14860579,14863236,2658,1
14869210,14869533,324,1
14870272,14870634,363,1
14881357,14881782,426,1
14882911,14883258,348,1
14908837,14909172,336,1
14909800,14910156,357,1
14913316,14913684,369,1
14925136,14925444,309,1
14937373,14937708,336,1
14952967,14953272,306,1
14956717,14957703,987,1
14968993,14969469,477,1
15009835,15010437,603,1
15028504,15028935,432,1
15061513,15061869,357,1
15063850,15064245,396,1
15065833,15066159,327,1
15106591,15106962,372,1
15121888,15122229,342,1
15140536,15140883,348,1
15168472,15168861,390,1
15179197,15179589,393,1
15181831,15182202,372,1
15203734,15204108,375,1
15233389,15233991,603,1
15235417,15235902,486,1
15253771,15254070,300,1
15256339,15256677,339,1
15340519,15340896,378,1
15362077,15362382,306,1
15363907,15364434,528,1
15374062,15374373,312,1
15404572,15404925,354,1
15413059,15413388,330,1
15416869,15417306,438,1
15439660,15440016,357,1
15454855,15455256,402,1
15465745,15466101,357,1
15468211,15468537,327,1
15518605,15518925,321,1
15543811,15544233,423,1
15573913,15574236,324,1
15583963,15584304,342,1
15591832,15592233,402,1
15600613,15600942,330,1
15628060,15628362,303,1
15633415,15633912,498,1
15634057,15634740,684,1
15638875,15639309,435,1
15640552,15640878,327,1
15662386,15662733,348,1
15701617,15702027,411,1
15810487,15810855,369,1
15816388,15816735,348,1
15832105,15832476,372,1
15881245,15881580,336,1
15902152,15902568,417,1
15920545,15921063,519,1
15933523,15933885,363,1
16009957,16010451,495,1
16069273,16069623,351,1
16088068,16088394,327,1
16127956,16128303,348,1
16128436,16128810,375,1
16129315,16129824,510,1
16218922,16219323,402,1
16229494,16229892,399,1
16232644,16232976,333,1
16248253,16248570,318,1
16302751,16303104,354,1
16332409,16332708,300,1
16337968,16338279,312,1
16368796,16369104,309,1
16382620,16382988,369,1
16409377,16409796,420,1
16427200,16427652,453,1
16446568,16446951,384,1
16486141,16486497,357,1
16516600,16516944,345,1
16527070,16527381,312,1
16546360,16546803,444,1
16572790,16573101,312,1
16592293,16592778,486,1
16598260,16598577,318,1
16632730,16633071,342,1
16646266,16646622,357,1
16655521,16655835,315,1
16688527,16688874,348,1
16721500,16723794,2295,1
16734154,16734693,540,1
16746304,16746615,312,1
16776103,16776570,468,1
16785919,16786338,420,1
16788805,16789134,330,1
16805638,16805943,306,1
16981540,16981941,402,1
16986235,16986711,477,1
17013424,17013846,423,1
17021332,17021640,309,1
17044834,17045145,312,1
17105791,17106135,345,1
17120554,17120919,366,1
17121376,17121684,309,1
17143423,17144016,594,1
17145889,17146233,345,1
17151994,17152467,474,1
17180908,17181375,468,1
17182060,17182404,345,1
17184646,17185095,450,1
17202778,17203146,369,1
17209786,17210181,396,1
17291998,17292354,357,1
17330494,17330805,312,1
17345530,17345841,312,1
17385970,17386494,525,1
17404903,17405220,318,1
17474932,17475261,330,1
17482195,17482497,303,1
17496406,17497149,744,1
17513617,17514135,519,1
17522608,17522976,369,1
17572282,17573505,1224,1
17573671,17574273,603,1
17635516,17635953,438,1
17651017,17651487,471,1
17659450,17659794,345,1
17689921,17690235,315,1
17718055,17718828,774,1
17740285,17740830,546,1
17745916,17746434,519,1
17747215,17747553,339,1
17807383,17807754,372,1
17818417,17818764,348,1
17819371,17819676,306,1
17837821,17838132,312,1
17876254,17876670,417,1
17896720,17897025,306,1
17932813,17933133,321,1
18033370,18033705,336,1
18107008,18107331,324,1
18163027,18163374,348,1
18191302,18191601,300,1
18220003,18220302,300,1
18291835,18292146,312,1
18340888,18341259,372,1
18361411,18361755,345,1
18466285,18466698,414,1
18507109,18507417,309,1
18519493,18519885,393,1
18580165,18581076,912,1
18588442,18588759,318,1
18614935,18615252,318,1
18771931,18772341,411,1
18839851,18840171,321,1
18841303,18841614,312,1
18861667,18862017,351,1
18886825,18887295,471,1
18927160,18927486,327,1
18931138,18931458,321,1
18953383,18953703,321,1
18982159,18982593,435,1
19019710,19020615,906,1
19031128,19031691,564,1
19036711,19037118,408,1
19042315,19042620,306,1
19046563,19046994,432,1
19188163,19188672,510,1
19211992,19212321,330,1
19268374,19268706,333,1
19271131,19271478,348,1
19359274,19359624,351,1
19395601,19396152,552,1
19396309,19396695,387,1
19403875,19404255,381,1
19436560,19436928,369,1
19452550,19452960,411,1
19490551,19490874,324,1
19512571,19512924,354,1
19554790,19555113,324,1
19574929,19575591,663,1
19609207,19609539,333,1
19617988,19618356,369,1
19623553,19623861,309,1
19630471,19630818,348,1
19668433,19668780,348,1
19679608,19680081,474,1
19695898,19696314,417,1
19731970,19732776,807,1
19782379,19782729,351,1
19829416,19829898,483,1
19877236,19877541,306,1
19892068,19892628,561,1
19897717,19898463,747,1
19898527,19899111,585,1
19899322,19901211,1890,1
19901218,19902351,1134,1
19904809,19905225,417,1
19980385,19980786,402,1
20104015,20104686,672,1
20255029,20255355,327,1
20279056,20279652,597,1
20313631,20313978,348,1
20349244,20349648,405,1
20428789,20429289,501,1
20465053,20465376,324,1
20473768,20474109,342,1
20478535,20479083,549,1
20489008,20489310,303,1
20490880,20491257,378,1
20541454,20541867,414,1
20570044,20570349,306,1
20576938,20577249,312,1
20593909,20594427,519,1
20657527,20657856,330,1
20659762,20660076,315,1
20729392,20729760,369,1
20744662,20744964,303,1
20747014,20747460,447,1
20767234,20767542,309,1
20793355,20793678,324,1
20836327,20836701,375,1
20840401,20840787,387,1
20905420,20905725,306,1
20913661,20913996,336,1
20958724,20959077,354,1
20961916,20962233,318,1
21077308,21077796,489,1
21099634,21100101,468,1
21113086,21113409,324,1
21143041,21143394,354,1
21255808,21256128,321,1
21296797,21297105,309,1
21313114,21313617,504,1
21409294,21409707,414,1
21447142,21447492,351,1
21447607,21448446,840,1
21475864,21476193,330,1
21496456,21497424,969,1
21514969,21515292,324,1
21525814,21526179,366,1
21537334,21537651,318,1
21742588,21742959,372,1
21766591,21767079,489,1
21767572,21768048,477,1
21768751,21769080,330,1
21774484,21774807,324,1
21812284,21812685,402,1
21815344,21815694,351,1
21855412,21855750,339,1
21857077,21857385,309,1
22125292,22125633,342,1
22151473,22152075,603,1
22179118,22179498,381,1
22180534,22181052,519,1
22219258,22219566,309,1
22222003,22222329,327,1
22343359,22343706,348,1
22475275,22475577,303,1
22490341,22491165,825,1
22514383,22514715,333,1
22515190,22515504,315,1
22524718,22525473,756,1
22582573,22583547,975,1
22608604,22608927,324,1
22674130,22674543,414,1
22676377,22676679,303,1
22684564,22684875,312,1
22719190,22719525,336,1
22751791,22752111,321,1
22753465,22753971,507,1
22760317,22760670,354,1
22797643,22797984,342,1
22798078,22798419,342,1
22810561,22810911,351,1
22853713,22854060,348,1
22872871,22873341,471,1
22890247,22891038,792,1
22919839,22920234,396,1
22932799,22933230,432,1
22972261,22972716,456,1
22975579,22976136,558,1
22978276,22978578,303,1
23016616,23016969,354,1
23031064,23031456,393,1
23035630,23036070,441,1
23038702,23039022,321,1
23053723,23054025,303,1
23064274,23064804,531,1
23184229,23184612,384,1
23210308,23210718,411,1
23244535,23245278,744,1
23308462,23309925,1464,1
23315767,23316087,321,1
23344660,23344965,306,1
23393641,23394663,1023,1
23482528,23482836,309,1
23499787,23500116,330,1
23586493,23586870,378,1
23642515,23642868,354,1
23644987,23645304,318,1
23659345,23659722,378,1
23671582,23672037,456,1
23676436,23676747,312,1
23695165,23695494,330,1
23696851,23697261,411,1
23770267,23770761,495,1
23771107,23771430,324,1
23803252,23803581,330,1
23814754,23815077,324,1
23847763,23848083,321,1
23903110,23903442,333,1
23912671,23913534,864,1
23938909,23939220,312,1
23957824,23958267,444,1
23986756,23987079,324,1
23987080,23987463,384,1
23992135,23992563,429,1
24043552,24043959,408,1
24048379,24048720,342,1
24048934,24049242,309,1
24065362,24065712,351,1
24120322,24120624,303,1
24140692,24140991,300,1
24142687,24143043,357,1
24145807,24146313,507,1
24165508,24165903,396,1
24182785,24183084,300,1
24185065,24185373,309,1
24202918,24203232,315,1
24209029,24209343,315,1
24246307,24247020,714,1
24247114,24248118,1005,1
24249751,24250389,639,1
24284779,24285165,387,1
24325300,24326472,1173,1
24424426,24424827,402,1
24432376,24432735,360,1
24439912,24440514,603,1
24454879,24455295,417,1
24487939,24488265,327,1
24609694,24610125,432,1
24611956,24612393,438,1
24612460,24612921,462,1
24613870,24614382,513,1
24662866,24663177,312,1
24716692,24717042,351,1
24772396,24772701,306,1
24874765,24875073,309,1
24880930,24881352,423,1
24942736,24943050,315,1
24998137,24998445,309,1
25023064,25023378,315,1
25047151,25047645,495,1
25123744,25124082,339,1
25164532,25164903,372,1
