"Start","Stop","Length","Frame"
16660240,16660563,324,1
16680475,16680846,372,1
16725091,16725393,303,1
16862176,16862706,531,1
16954648,16955259,612,1
17075974,17076348,375,1
17177284,17177586,303,1
17216056,17216481,426,1
17252926,17253336,411,1
17294941,17295264,324,1
17623864,17624178,315,1
17663140,17663469,330,1
17671879,17672262,384,1
17707567,17707923,357,1
17741374,17741721,348,1
17873401,17873733,333,1
17888554,17888907,354,1
17932510,17932821,312,1
18005998,18006336,339,1
18177355,18177765,411,1
18228499,18228837,339,1
18256141,18256440,300,1
18262552,18262905,354,1
18295564,18296001,438,1
18297781,18298113,333,1
18298249,18298590,342,1
18403699,18404025,327,1
18496783,18497391,609,1
18659149,18659469,321,1
18668419,18668730,312,1
18714439,18714771,333,1
18854845,18855159,315,1
18868444,18868743,300,1
18880072,18880437,366,1
18892225,18892548,324,1
19179244,19179552,309,1
19236454,19236771,318,1
19270813,19271142,330,1
19276036,19276377,342,1
19276390,19276767,378,1
19298338,19298733,396,1
19349746,19350114,369,1
19357840,19358262,423,1
19394767,19395222,456,1
19402510,19402833,324,1
19424881,19425249,369,1
19436782,19437177,396,1
19528660,19529046,387,1
19580098,19580436,339,1
19613020,19613385,366,1
19749664,19749993,330,1
19816726,19817100,375,1
19857100,19857399,300,1
19872349,19872684,336,1
19906279,19906608,330,1
19909669,19909971,303,1
19955041,19955358,318,1
20050639,20050944,306,1
20055304,20055654,351,1
20112796,20113110,315,1
20228377,20228751,375,1
20284009,20284392,384,1
20333137,20333526,390,1
20372701,20373021,321,1
20822620,20822958,339,1
20996878,20997291,414,1
21024994,21025353,360,1
21161161,21161487,327,1
21217486,21217797,312,1
21364690,21365037,348,1
21391078,21391401,324,1
21419158,21419475,318,1
21574189,21574500,312,1
21700522,21700905,384,1
21766021,21766407,387,1
21770071,21770394,324,1
21887821,21888174,354,1
22039564,22039875,312,1
22083967,22084317,351,1
22099897,22100277,381,1
22159036,22159371,336,1
22171219,22171674,456,1
22178521,22178850,330,1
22214467,22214826,360,1
22356214,22356543,330,1
22358416,22358757,342,1
22407289,22407666,378,1
22432318,22432692,375,1
22451542,22451919,378,1
22468459,22468785,327,1
22538320,22538634,315,1
22549483,22549872,390,1
22644100,22644471,372,1
22654624,22654998,375,1
22688452,22688844,393,1
22693537,22693926,390,1
22694029,22694391,363,1
22719298,22719786,489,1
22766269,22766904,636,1
22773991,22774350,360,1
22784269,22784646,378,1
22792363,22792722,360,1
22794979,22795317,339,1
22797112,22797567,456,1
22797703,22798149,447,1
22799602,22799901,300,1
22804114,22804776,663,1
22806955,22807467,513,1
22818202,22819083,882,1
22828573,22828935,363,1
22829740,22830144,405,1
22836832,22837143,312,1
22847257,22847556,300,1
22849345,22849833,489,1
22851001,22851387,387,1
22859326,22859766,441,1
22860856,22861356,501,1
22885378,22885677,300,1
22907746,22908078,333,1
22916029,22916649,621,1
22934269,22934661,393,1
22937233,22937532,300,1
22971418,22971786,369,1
22986535,22986843,309,1
23002024,23002467,444,1
23054590,23055012,423,1
23057446,23057766,321,1
23087311,23087625,315,1
23100634,23100975,342,1
23126317,23126718,402,1
23132044,23132343,300,1
23151466,23151822,357,1
23156275,23156655,381,1
23157316,23158140,825,1
23161219,23161596,378,1
23252170,23252478,309,1
23269114,23269473,360,1
23312176,23312877,702,1
23319097,23319531,435,1
23341903,23342337,435,1
23362663,23362968,306,1
23372686,23373042,357,1
23403787,23404095,309,1
23410702,23411142,441,1
23425072,23425395,324,1
23438956,23439372,417,1
23456569,23456919,351,1
23474200,23474763,564,1
23522227,23522541,315,1
23617168,23617566,399,1
23628202,23628501,300,1
23645647,23645955,309,1
23659579,23659914,336,1
23671969,23672508,540,1
23674999,23675406,408,1
23689765,23690073,309,1
23726266,23726820,555,1
23843425,23843787,363,1
23914534,23914983,450,1
23929459,23929917,459,1
23941357,23941719,363,1
23948107,23948454,348,1
23959465,23959845,381,1
23965744,23966112,369,1
23969677,23969976,300,1
23989297,23989671,375,1
23993521,23994183,663,1
24048706,24049362,657,1
24055534,24056001,468,1
24085654,24086004,351,1
24116389,24116703,315,1
24119287,24119592,306,1
24155740,24156060,321,1
24159133,24159462,330,1
24238429,24239127,699,1
24251464,24251802,339,1
24252667,24253020,354,1
24257914,24258423,510,1
24258835,24259146,312,1
24302527,24303183,657,1
24306967,24307368,402,1
24310660,24311061,402,1
24377185,24377658,474,1
24384010,24384396,387,1
24392905,24393267,363,1
24396640,24396972,333,1
24398047,24398403,357,1
24401440,24401769,330,1
24412258,24412746,489,1
24419119,24419460,342,1
24438649,24439116,468,1
24464251,24464628,378,1
24478975,24479292,318,1
24480742,24481176,435,1
24486106,24486579,474,1
24502936,24503472,537,1
24516391,24516852,462,1
24526267,24526650,384,1
24531307,24531672,366,1
24539443,24539775,333,1
24543799,24544263,465,1
24616822,24617151,330,1
24667675,24667983,309,1
24701851,24702171,321,1
24776941,24777321,381,1
24821794,24822099,306,1
24908839,24909258,420,1
24930943,24931269,327,1
24939805,24940125,321,1
25099516,25099875,360,1
25183846,25184166,321,1
25265296,25265682,387,1
25342045,25342383,339,1
25378861,25379172,312,1
25432555,25432869,315,1
25470880,25471185,306,1
25472752,25473096,345,1
25499812,25500285,474,1
25519324,25519680,357,1
25528732,25529043,312,1
25614343,25614702,360,1
25648465,25648800,336,1
25687669,25688091,423,1
25708420,25708734,315,1
25740475,25740897,423,1
25797061,25797471,411,1
25807108,25807680,573,1
25840315,25840725,411,1
25879300,25879632,333,1
25951657,25952061,405,1
26066338,26066646,309,1
26108017,26108526,510,1
26146549,26146881,333,1
26250457,26250777,321,1
26407381,26407812,432,1
26410888,26411673,786,1
26413444,26413818,375,1
26477320,26477649,330,1
26491621,26491947,327,1
26505331,26505633,303,1
26632966,26633301,336,1
26656762,26657064,303,1
26684431,26684934,504,1
26727397,26727768,372,1
26810944,26811276,333,1
26819680,26819982,303,1
26902588,26902890,303,1
26924566,26924865,300,1
26928142,26928462,321,1
27016813,27017115,303,1
27025726,27026310,585,1
27054616,27054987,372,1
27060259,27060576,318,1
27115471,27115779,309,1
27136555,27136893,339,1
27170722,27171393,672,1
27200083,27200538,456,1
27403567,27403881,315,1
27412720,27413112,393,1
27455743,27456084,342,1
27531319,27531642,324,1
27672511,27672825,315,1
27979087,27979407,321,1
28023709,28024239,531,1
28046476,28046778,303,1
28179010,28179348,339,1
28363942,28364280,339,1
28378246,28378557,312,1
28434517,28434912,396,1
28448272,28448610,339,1
28500835,28501359,525,1
28593397,28593870,474,1
28633018,28633362,345,1
28662064,28662363,300,1
28684708,28685025,318,1
28865962,28866264,303,1
28926550,28927410,861,1
29080318,29080623,306,1
29441884,29442222,339,1
29609611,29610129,519,1
29723176,29723478,303,1
29729152,29729760,609,1
29742289,29742597,309,1
29810335,29810679,345,1
29961664,29961990,327,1
29963716,29964135,420,1
29979922,29980221,300,1
30518542,30518991,450,1
30544927,30545277,351,1
30593863,30594168,306,1
30606202,30606513,312,1
30671965,30672267,303,1
30776812,30777324,513,1
30825319,30825768,450,1
30854275,30854580,306,1
30863398,30863712,315,1
30917011,30917322,312,1
31022293,31022616,324,1
31174342,31174641,300,1
31224052,31224384,333,1
31355515,31355841,327,1
31440721,31441050,330,1
31549222,31549599,378,1
31549723,31550079,357,1
31683553,31683855,303,1
31700932,31701237,306,1
31808155,31808478,324,1
31832764,31833138,375,1
31838383,31838757,375,1
31853752,31854204,453,1
31891480,31891803,324,1
31952419,31952730,312,1
31975789,31976148,360,1
32066968,32067285,318,1
32072710,32073009,300,1
32159332,32159862,531,1
32216437,32216742,306,1
32425708,32426034,327,1
32525158,32525463,306,1
32548228,32548557,330,1
32614132,32614449,318,1
32641099,32641428,330,1
32662786,32663175,390,1
32675746,32676093,348,1
32685823,32686125,303,1
32694664,32695065,402,1
32736292,32736594,303,1
32791717,32792106,390,1
32798980,32799282,303,1
32811748,32812077,330,1
33028279,33028590,312,1
33032785,33033189,405,1
33133924,33134268,345,1
33183091,33183471,381,1
33271156,33271488,333,1
33321694,33322074,381,1
33349690,33350001,312,1
33447937,33448251,315,1
33464539,33464922,384,1
33611305,33611625,321,1
33685144,33685482,339,1
33697162,33697740,579,1
33770629,33770967,339,1
33809290,33809622,333,1
33844426,33844779,354,1
33883984,33884325,342,1
33932197,33932496,300,1
33980488,33980880,393,1
34018651,34018965,315,1
34053487,34053945,459,1
34074199,34074516,318,1
34209952,34210335,384,1
34221865,34222437,573,1
34277266,34277619,354,1
34294648,34294953,306,1
34350562,34350915,354,1
34398970,34399272,303,1
34412890,34413198,309,1
34447477,34447791,315,1
34518280,34518618,339,1
34524130,34524474,345,1
34564414,34564716,303,1
34566202,34566507,306,1
34595080,34595445,366,1
34622158,34622544,387,1
34622674,34623003,330,1
34691539,34691901,363,1
34748440,34748799,360,1
34777396,34777737,342,1
34925194,34925691,498,1
34945312,34945689,378,1
34973320,34973721,402,1
34989310,34989807,498,1
35070223,35070546,324,1
35138863,35139171,309,1
35279068,35279391,324,1
35280610,35280954,345,1
35335474,35335842,369,1
35461498,35461797,300,1
35548939,35549238,300,1
35716168,35716581,414,1
35740066,35740398,333,1
35864485,35864955,471,1
35880013,35880420,408,1
35936599,35937003,405,1
35962381,35962803,423,1
35977222,35977569,348,1
35977684,35978037,354,1
36094312,36094626,315,1
36162382,36162936,555,1
36186367,36186669,303,1
36224434,36224856,423,1
36345295,36345684,390,1
36356293,36356667,375,1
36358102,36358404,303,1
36358636,36358947,312,1
36362131,36362475,345,1
36376759,36377070,312,1
36405436,36405831,396,1
36431623,36431925,303,1
36450565,36451056,492,1
36454762,36455085,324,1
36490408,36490851,444,1
36514030,36514374,345,1
36628906,36629268,363,1
36638611,36639060,450,1
36660940,36661251,312,1
36674350,36674721,372,1
36686656,36686997,342,1
36742147,36742470,324,1
36806767,36807084,318,1
36965092,36965391,300,1
37276858,37277487,630,1
37290721,37291092,372,1
37297762,37298214,453,1
37332904,37333251,348,1
37533343,37533690,348,1
37730329,37730661,333,1
37750675,37751118,444,1
37758823,37759389,567,1
37760656,37760964,309,1
37763614,37763970,357,1
37815946,37816251,306,1
37853449,37853784,336,1
37921978,37922277,300,1
38031637,38031945,309,1
38111515,38111829,315,1
38226817,38227116,300,1
38305681,38305980,300,1
38328808,38329119,312,1
38358997,38359431,435,1
38480281,38480580,300,1
38518126,38518590,465,1
38569039,38569356,318,1
38645338,38645748,411,1
38660308,38660625,318,1
38708533,38708856,324,1
38716963,38717292,330,1
38755078,38755401,324,1
38799220,38799534,315,1
38839963,38840295,333,1
38925628,38925984,357,1
38934388,38934738,351,1
38964175,38964585,411,1
39013138,39013623,486,1
39159259,39159579,321,1
39224752,39225081,330,1
39262363,39262668,306,1
39352207,39352542,336,1
39378427,39378744,318,1
39406552,39406893,342,1
39423970,39424287,318,1
39450862,39451203,342,1
39560095,39560502,408,1
39564361,39564663,303,1
39638539,39638862,324,1
39674539,39674844,306,1
39698860,39699486,627,1
39745114,39745503,390,1
39747343,39747717,375,1
39778117,39778437,321,1
39779116,39779427,312,1
39834373,39834687,315,1
39859954,39860316,363,1
40068877,40069224,348,1
40072294,40072728,435,1
40096081,40096638,558,1
40106665,40106967,303,1
40143628,40144041,414,1
40197796,40198131,336,1
40224679,40225083,405,1
40304992,40305327,336,1
40338673,40339014,342,1
40365523,40365921,399,1
40468579,40468920,342,1
40475044,40475346,303,1
40566673,40566978,306,1
40571302,40571607,306,1
40638757,40639143,387,1
40690951,40691259,309,1
40749289,40749594,306,1
40771120,40771701,582,1
40775506,40775844,339,1
40791190,40791501,312,1
40845241,40845543,303,1
40881178,40881543,366,1
40894129,40894443,315,1
40971757,40972188,432,1
41012638,41012976,339,1
41014225,41014554,330,1
41051317,41051703,387,1
41154424,41154723,300,1
41164669,41164974,306,1
41195854,41196192,339,1
41321494,41321865,372,1
41337301,41337621,321,1
41471722,41472096,375,1
41616070,41616378,309,1
41629795,41630139,345,1
41640592,41640918,327,1
41651077,41651421,345,1
41680264,41680572,309,1
41681218,41681544,327,1
41697010,41697351,342,1
41788483,41788845,363,1
41987812,41988237,426,1
42001210,42001533,324,1
42032662,42033009,348,1
42107449,42107757,309,1
42125254,42125745,492,1
42182023,42182376,354,1
42208582,42208893,312,1
42268189,42268581,393,1
42288628,42289002,375,1
42357301,42357618,318,1
42422830,42423153,324,1
42423817,42424233,417,1
42512104,42512430,327,1
42675094,42675405,312,1
42784117,42784545,429,1
42870862,42871209,348,1
42876838,42877161,324,1
42987343,42987738,396,1
43044361,43044660,300,1
43054015,43054377,363,1
43083421,43083744,324,1
43109545,43109910,366,1
43317151,43317531,381,1
43344937,43345329,393,1
43385884,43386225,342,1
43490047,43490382,336,1
43630771,43631094,324,1
43665988,43666323,336,1
43851040,43851360,321,1
43995112,43995414,303,1
44007061,44007375,315,1
44043130,44043447,318,1
44097415,44097744,330,1
44203306,44203740,435,1
44223730,44224167,438,1
44242231,44242785,555,1
44274619,44274933,315,1
44483404,44483775,372,1
44548075,44548377,303,1
44629054,44629566,513,1
44785333,44785635,303,1
44818501,44818980,480,1
44870431,44870775,345,1
44881051,44881368,318,1
44905285,44905647,363,1
44969545,44969892,348,1
45064417,45064911,495,1
45243286,45243615,330,1
45271681,45272010,330,1
45334483,45334869,387,1
45350605,45350904,300,1
45422434,45422826,393,1
45451132,45451476,345,1
45650134,45650475,342,1
45736072,45736605,534,1
45969049,45969381,333,1
46043185,46043484,300,1
46058716,46059057,342,1
46118440,46118805,366,1
46163428,46163829,402,1
46205020,46205424,405,1
46206085,46206414,330,1
46210366,46210698,333,1
46245601,46245954,354,1
46266100,46266444,345,1
46306570,46306887,318,1
46425445,46425789,345,1
46653826,46654125,300,1
46659913,46660269,357,1
46665874,46666221,348,1
46686880,46687203,324,1
46721851,46722150,300,1
