"Start","Stop","Length","Frame"
5359462,5359782,321,1
5435989,5436366,378,1
5567653,5568027,375,1
5605837,5606247,411,1
5615827,5616234,408,1
5631421,5632602,1182,1
5633560,5633946,387,1
5687833,5688141,309,1
5758057,5758386,330,1
5779519,5779848,330,1
5780185,5780502,318,1
5802781,5803131,351,1
5829733,5830080,348,1
5836504,5836872,369,1
5842732,5843085,354,1
5848540,5848944,405,1
5859709,5860416,708,1
5860792,5861307,516,1
5949169,5949525,357,1
5951248,5951646,399,1
5972737,5973276,540,1
5986165,5986518,354,1
6027409,6027735,327,1
6111241,6111555,315,1
6155596,6155994,399,1
6167893,6168210,318,1
6277249,6277554,306,1
6309808,6310167,360,1
6319195,6319512,318,1
6369826,6370380,555,1
6380479,6382143,1665,1
6446131,6446457,327,1
6463315,6463620,306,1
6481903,6482232,330,1
6496726,6497127,402,1
6509461,6510231,771,1
6516373,6516735,363,1
6533884,6534369,486,1
6606559,6606867,309,1
6614716,6615030,315,1
6615679,6616002,324,1
6699913,6700326,414,1
6785908,6786444,537,1
6822655,6822990,336,1
6853801,6854319,519,1
6865627,6865998,372,1
6977650,6978042,393,1
7040251,7040646,396,1
7047253,7047567,315,1
7132093,7132407,315,1
7133338,7133829,492,1
7134922,7135227,306,1
7254130,7254630,501,1
7254748,7255062,315,1
7264099,7264410,312,1
7289518,7289844,327,1
7299625,7300110,486,1
7315579,7316016,438,1
7361077,7361394,318,1
7384807,7385241,435,1
7402399,7402944,546,1
7415707,7416033,327,1
7428760,7429065,306,1
7515688,7516011,324,1
7687225,7687659,435,1
7710574,7710897,324,1
7718863,7719204,342,1
7793092,7793400,309,1
7810072,7810371,300,1
7845997,7846845,849,1
7867660,7867977,318,1
8021926,8022405,480,1
8209744,8210085,342,1
8256676,8257005,330,1
8288272,8288571,300,1
8425843,8426238,396,1
8591956,8592321,366,1
8664085,8664399,315,1
8785183,8785530,348,1
8856961,8857323,363,1
9052513,9052830,318,1
9124525,9124833,309,1
9149017,9149334,318,1
9198415,9198738,324,1
9211369,9211761,393,1
9292258,9292572,315,1
9365710,9366375,666,1
9409240,9409746,507,1
9535243,9535629,387,1
9555130,9555432,303,1
9598426,9598749,324,1
9617875,9618249,375,1
9672646,9672972,327,1
9829627,9829959,333,1
9842008,9842988,981,1
9844792,9845115,324,1
9891223,9891528,306,1
9935722,9936087,366,1
9983332,9983688,357,1
10128781,10129107,327,1
10132906,10133250,345,1
10136086,10136469,384,1
10174954,10175307,354,1
10185373,10185675,303,1
10553680,10554129,450,1
10593598,10593996,399,1
10888618,10888935,318,1
11191276,11191578,303,1
11247223,11247555,333,1
11278855,11279904,1050,1
11299024,11299353,330,1
11368819,11369157,339,1
11490904,11491218,315,1
11560666,11561010,345,1
11579536,11579931,396,1
11606005,11606304,300,1
11643415,11643750,336,1
11762101,11762400,300,1
11982076,11982378,303,1
11990227,11990892,666,1
12070969,12071364,396,1
12136861,12137169,309,1
12195094,12195444,351,1
12224500,12224823,324,1
12262087,12262443,357,1
12504571,12504921,351,1
12696181,12696606,426,1
12775906,12776241,336,1
12816046,12816441,396,1
12842404,12842775,372,1
12845755,12846120,366,1
12896386,12896709,324,1
12900694,12901050,357,1
12918022,12918339,318,1
12987694,12988107,414,1
13209193,13209843,651,1
13243876,13244187,312,1
13440484,13440918,435,1
13509472,13509930,459,1
13620805,13621134,330,1
13672057,13672380,324,1
13903915,13904268,354,1
13942153,13942458,306,1
13953349,13953879,531,1
14072407,14072754,348,1
14213944,14214243,300,1
14523652,14524101,450,1
14637391,14637702,312,1
14640028,14640363,336,1
14805088,14805387,300,1
14831047,14831412,366,1
14937376,14937735,360,1
14973082,14973414,333,1
15141268,15141630,363,1
15158278,15158676,399,1
15166027,15166440,414,1
15216853,15217242,390,1
15248509,15248832,324,1
15253798,15254184,387,1
15261925,15262344,420,1
15290698,15291027,330,1
15348952,15349416,465,1
15364069,15364383,315,1
15366979,15367281,303,1
15375355,15375678,324,1
15419026,15419397,372,1
15427417,15427794,378,1
15541504,15541878,375,1
15547726,15548046,321,1
15652855,15653181,327,1
15716557,15716862,306,1
15743536,15743901,366,1
15758257,15758628,372,1
15827947,15828255,309,1
15850015,15850422,408,1
15938206,15938517,312,1
15948790,15949152,363,1
16163875,16164180,306,1
16426918,16427241,324,1
16458097,16458414,318,1
16550542,16550916,375,1
16595929,16596246,318,1
16611241,16611672,432,1
16715068,16715595,528,1
16715653,16715952,300,1
16800628,16800954,327,1
16943362,16943667,306,1
16967590,16967901,312,1
17028037,17028339,303,1
17185813,17186190,378,1
17193703,17194029,327,1
17211892,17212212,321,1
17218468,17219061,594,1
17280754,17281059,306,1
17335954,17336286,333,1
17410453,17410782,330,1
17751493,17751879,387,1
17874748,17875104,357,1
17935048,17935353,306,1
18163435,18163782,348,1
18329017,18329334,318,1
18435244,18435594,351,1
18449668,18450006,339,1
18524509,18524856,348,1
18575071,18575451,381,1
18575458,18576261,804,1
18589876,18590244,369,1
18674188,18674496,309,1
18880954,18881361,408,1
18933667,18934044,378,1
19215748,19216128,381,1
19219657,19220118,462,1
19852822,19853235,414,1
19886380,19886739,360,1
19966633,19966968,336,1
20101105,20101497,393,1
20122510,20122908,399,1
20175379,20175708,330,1
20206525,20207016,492,1
20226211,20226549,339,1
20240527,20240865,339,1
20305546,20305851,306,1
20424034,20424504,471,1
20442016,20442411,396,1
20448436,20448780,345,1
20457889,20458257,369,1
20606404,20606724,321,1
20658907,20659353,447,1
20978044,20978466,423,1
20983288,20983650,363,1
21165175,21165474,300,1
21200605,21201279,675,1
21350881,21351186,306,1
21469006,21469329,324,1
21511132,21511431,300,1
21554326,21554643,318,1
21558853,21559161,309,1
21598366,21598707,342,1
21617356,21617844,489,1
21618664,21618975,312,1
21958162,21958464,303,1
22033498,22033866,369,1
22132492,22132797,306,1
22327648,22328241,594,1
22469848,22470147,300,1
22517158,22517571,414,1
22557229,22557534,306,1
22650454,22650837,384,1
22712434,22712883,450,1
22792420,22792812,393,1
23103820,23104167,348,1
23106127,23106474,348,1
23116462,23116764,303,1
23207368,23207670,303,1
23448310,23448609,300,1
23515642,23516415,774,1
23646730,23647071,342,1
23816950,23817303,354,1
23893585,23893941,357,1
24014275,24014607,333,1
24272113,24272451,339,1
24413581,24413928,348,1
24557776,24558105,330,1
24567991,24568323,333,1
24617362,24617775,414,1
24633151,24633531,381,1
24674860,24675204,345,1
24858931,24859326,396,1
24866785,24867084,300,1
24905176,24905757,582,1
24956662,24956961,300,1
25004209,25004529,321,1
25181524,25181868,345,1
25212880,25213224,345,1
25223854,25224366,513,1
25283866,25284243,378,1
25300297,25300638,342,1
25324213,25324518,306,1
25691266,25691565,300,1
25692244,25692654,411,1
25774045,25774350,306,1
25792162,25792464,303,1
25915444,25915743,300,1
25992001,25992345,345,1
26017495,26017842,348,1
26021554,26021856,303,1
26079745,26080047,303,1
26294059,26294382,324,1
26378104,26378415,312,1
26527810,26528172,363,1
26586724,26587065,342,1
26743951,26744286,336,1
26868610,26868984,375,1
27078895,27079266,372,1
27256630,27256938,309,1
27346279,27346614,336,1
27346936,27347298,363,1
27367828,27368304,477,1
27438067,27438387,321,1
27676615,27676935,321,1
27679177,27679557,381,1
27902488,27902790,303,1
27939739,27940092,354,1
27940495,27940827,333,1
27940903,27941301,399,1
28252762,28253085,324,1
28476196,28476525,330,1
28528789,28529103,315,1
28682602,28682928,327,1
28944349,28944666,318,1
29088427,29088732,306,1
29253787,29254128,342,1
29744791,29745210,420,1
29893840,29894214,375,1
29923216,29923608,393,1
29965555,29965863,309,1
30054496,30054798,303,1
30072979,30073287,309,1
30117733,30118053,321,1
30202426,30202749,324,1
30209605,30209979,375,1
30230956,30231261,306,1
30264766,30265071,306,1
30293443,30294072,630,1
30404956,30405315,360,1
30485941,30486357,417,1
30536260,30536568,309,1
30544447,30544773,327,1
30566716,30567036,321,1
30568597,30568926,330,1
30854521,30854820,300,1
30867886,30868230,345,1
31138471,31138788,318,1
31171540,31171953,414,1
31252396,31252713,318,1
31279096,31279515,420,1
31285543,31286199,657,1
31378057,31378371,315,1
31485979,31486287,309,1
31493494,31493793,300,1
31575364,31575816,453,1
31884322,31884678,357,1
32006077,32006445,369,1
32062000,32062332,333,1
32097691,32098128,438,1
32205052,32205420,369,1
32282749,32283201,453,1
32321422,32321724,303,1
32410873,32411307,435,1
32412163,32412540,378,1
32620945,32621286,342,1
32649481,32649903,423,1
32890174,32890479,306,1
33086263,33086562,300,1
33245923,33246225,303,1
33858697,33858996,300,1
34101673,34102179,507,1
34274116,34274556,441,1
34452643,34452945,303,1
34472833,34473222,390,1
34516510,34516824,315,1
34559140,34559601,462,1
34559896,34560237,342,1
34561723,34562070,348,1
34617463,34617789,327,1
34718992,34719321,330,1
34761517,34761816,300,1
34806337,34806753,417,1
34836148,34836465,318,1
34848952,34849263,312,1
34856521,34856883,363,1
34904386,34904799,414,1
35142157,35142477,321,1
35188657,35189091,435,1
35230681,35231037,357,1
35231854,35232210,357,1
35239267,35239761,495,1
35298616,35299086,471,1
35309548,35309847,300,1
35348155,35348535,381,1
35362990,35363370,381,1
35470621,35471001,381,1
35487214,35487549,336,1
35536555,35536857,303,1
35585272,35585727,456,1
35626189,35626740,552,1
35632159,35632485,327,1
35739349,35739762,414,1
35742670,35742972,303,1
35891557,35891907,351,1
36105490,36105801,312,1
36141292,36141594,303,1
36161458,36161922,465,1
36165403,36165717,315,1
36216373,36216693,321,1
36361321,36361686,366,1
36400267,36400566,300,1
36441400,36441723,324,1
36487084,36487470,387,1
36508087,36508479,393,1
36536719,36537030,312,1
36571465,36571767,303,1
36660523,36660891,369,1
36887842,36888309,468,1
36888382,36888726,345,1
37056604,37056927,324,1
37144672,37145130,459,1
37169335,37169673,339,1
37194277,37194684,408,1
37210630,37211112,483,1
37287259,37287618,360,1
37293982,37294341,360,1
37296958,37297344,387,1
37413544,37413888,345,1
37416412,37416711,300,1
37555903,37556262,360,1
37564477,37564785,309,1
37577317,37577655,339,1
37589041,37589367,327,1
37906813,37907115,303,1
37949617,37950048,432,1
37985425,37985748,324,1
38028220,38028591,372,1
38190661,38191065,405,1
38219287,38219691,405,1
38306362,38307006,645,1
38320339,38320641,303,1
38438809,38439117,309,1
38500903,38501268,366,1
38517772,38518089,318,1
38539948,38540274,327,1
38556907,38557245,339,1
38560714,38561049,336,1
38624296,38624604,309,1
38683066,38683380,315,1
38817520,38817888,369,1
38864758,38865069,312,1
38880127,38880438,312,1
38924329,38924778,450,1
38952997,38953410,414,1
38963038,38963418,381,1
38978236,38978700,465,1
38979505,38979900,396,1
38999527,38999853,327,1
39061339,39061683,345,1
39075619,39076080,462,1
39170929,39171273,345,1
39173791,39174186,396,1
39183385,39183684,300,1
39217075,39217659,585,1
39240286,39240588,303,1
39254821,39255255,435,1
39325732,39326031,300,1
39494734,39495108,375,1
39571054,39571353,300,1
39597325,39597753,429,1
39650353,39650715,363,1
39712111,39712482,372,1
39831766,39832149,384,1
39921985,39922290,306,1
39954973,39955353,381,1
39981427,39981936,510,1
40040116,40040550,435,1
40050895,40051362,468,1
40116637,40117074,438,1
40317010,40317333,324,1
40364761,40365126,366,1
40372453,40372764,312,1
40374727,40375059,333,1
40420216,40420515,300,1
40459894,40460301,408,1
40525270,40525599,330,1
40864087,40864404,318,1
41056564,41056908,345,1
41079952,41080254,303,1
41256985,41257383,399,1
41269864,41270190,327,1
41336455,41336838,384,1
41389978,41390283,306,1
41555923,41556240,318,1
41633962,41634402,441,1
41722393,41722719,327,1
41768509,41768862,354,1
41805442,41805747,306,1
41881525,41881959,435,1
41889313,41889954,642,1
42129607,42129972,366,1
42158116,42158451,336,1
42163606,42163980,375,1
42179188,42179556,369,1
42192823,42193125,303,1
42248482,42248955,474,1
42291544,42291852,309,1
42343444,42343776,333,1
42358960,42359310,351,1
42372505,42372891,387,1
42484027,42484362,336,1
42549280,42549579,300,1
42561634,42561936,303,1
42679627,42679932,306,1
42684868,42685200,333,1
42721087,42721479,393,1
42756727,42757029,303,1
42923524,42923913,390,1
43008127,43008438,312,1
43038769,43039074,306,1
43049830,43050129,300,1
43132099,43132644,546,1
43137016,43137381,366,1
43137430,43137873,444,1
43152598,43152948,351,1
43212115,43212669,555,1
43355962,43356339,378,1
43400089,43400550,462,1
43416448,43416750,303,1
43456384,43456875,492,1
43584259,43584558,300,1
43634551,43634928,378,1
43828789,43829145,357,1
43989505,43989939,435,1
44007082,44007429,348,1
44015962,44016276,315,1
44117038,44117349,312,1
44135128,44135487,360,1
44156431,44156772,342,1
44249968,44250273,306,1
44280079,44280432,354,1
44294449,44294796,348,1
44295496,44295810,315,1
44361577,44361912,336,1
44395471,44395860,390,1
44453503,44453820,318,1
44517169,44517474,306,1
44532814,44533146,333,1
44533306,44533620,315,1
44547772,44548134,363,1
44572606,44572947,342,1
44728393,44728755,363,1
44759392,44759877,486,1
44781016,44781402,387,1
44807680,44808000,321,1
44932726,44933055,330,1
44973940,44974269,330,1
45156781,45157284,504,1
45198502,45198816,315,1
45573199,45573549,351,1
45625339,45625881,543,1
45641029,45641535,507,1
45664927,45665289,363,1
45715228,45715542,315,1
45763069,45763452,384,1
45800518,45800817,300,1
45861541,45861894,354,1
45988858,45989229,372,1
46015213,46015575,363,1
46025215,46025529,315,1
46032670,46032981,312,1
46049287,46049586,300,1
46126645,46126968,324,1
46174171,46175106,936,1
46251082,46251396,315,1
46371862,46372176,315,1
46445602,46445976,375,1
46652380,46652943,564,1
46673278,46673769,492,1
46688428,46688850,423,1
46771432,46771785,354,1
46815319,46815666,348,1
46870270,46870596,327,1
46955191,46955526,336,1
46981864,46982310,447,1
46997176,46997493,318,1
47063686,47064003,318,1
47071888,47072301,414,1
47082028,47082327,300,1
47083459,47083800,342,1
47169628,47169957,330,1
47206966,47207304,339,1
47218693,47219007,315,1
47544034,47544375,342,1
47570734,47571051,318,1
47584477,47584863,387,1
47894092,47894409,318,1
47950282,47950590,309,1
47954458,47954811,354,1
47986954,47987517,564,1
48085885,48086199,315,1
48088516,48088845,330,1
48100135,48100581,447,1
48199714,48200025,312,1
48317764,48318063,300,1
48627196,48627546,351,1
48854758,48855084,327,1
48903616,48904056,441,1
48999766,49000089,324,1
49049830,49050135,306,1
49100407,49100934,528,1
49272127,49272465,339,1
49319674,49320021,348,1
49390840,49391139,300,1
49452469,49453437,969,1
49476697,49477050,354,1
49524109,49524423,315,1
49581778,49582101,324,1
49587538,49587933,396,1
49625404,49625727,324,1
49667395,49667733,339,1
49737733,49738038,306,1
49915843,49916190,348,1
49944313,49944756,444,1
49945006,49945758,753,1
49945945,49946247,303,1
49979899,49980207,309,1
50017096,50017494,399,1
50080339,50081088,750,1
50100124,50100522,399,1
50193541,50193867,327,1
50221594,50221896,303,1
50223712,50224038,327,1
50245054,50245359,306,1
50281366,50281692,327,1
50339884,50340213,330,1
50343283,50343750,468,1
50473438,50473815,378,1
50491900,50492484,585,1
50497972,50498346,375,1
50499016,50499375,360,1
50512978,50513319,342,1
50532004,50532519,516,1
50551387,50551773,387,1
50585626,50585925,300,1
50620711,50621010,300,1
50625739,50626098,360,1
50689828,50690172,345,1
50708035,50708382,348,1
50783836,50784141,306,1
50808727,50809083,357,1
50809381,50809686,306,1
50942713,50943069,357,1
50989873,50990211,339,1
51124822,51125217,396,1
51226525,51226914,390,1
51245233,51245595,363,1
51260464,51260850,387,1
51302704,51303117,414,1
51357847,51358146,300,1
51365773,51366081,309,1
51448189,51448617,429,1
51462925,51463287,363,1
51526198,51526605,408,1
51626110,51626412,303,1
51750376,51750714,339,1
51773998,51774303,306,1
51844927,51845229,303,1
51918769,51919080,312,1
52004326,52004733,408,1
52120585,52120935,351,1
52139722,52140087,366,1
52257025,52257339,315,1
52616506,52616955,450,1
52696732,52697082,351,1
52721386,52721691,306,1
52881400,52881795,396,1
52921501,52921860,360,1
53009530,53009883,354,1
53063911,53064402,492,1
53064472,53065851,1380,1
53188303,53188653,351,1
53305801,53306127,327,1
53367010,53367318,309,1
53381995,53382432,438,1
53409505,53410131,627,1
53555569,53555928,360,1
53618830,53619450,621,1
53622028,53622336,309,1
54008254,54008778,525,1
54080467,54080784,318,1
54111316,54111651,336,1
54333376,54333954,579,1
54579844,54580155,312,1
54610852,54611166,315,1
54693730,54694083,354,1
54694564,54695055,492,1
54741763,54742107,345,1
54818614,54818940,327,1
55177396,55177836,441,1
55265674,55266006,333,1
55304908,55305297,390,1
55362793,55363149,357,1
55462828,55463181,354,1
55553707,55554048,342,1
55587757,55588656,900,1
55613512,55613868,357,1
55642093,55642992,900,1
55643398,55643769,372,1
55801630,55801947,318,1
55952077,55952580,504,1
55995889,55996191,303,1
56002345,56002644,300,1
56080411,56080875,465,1
56105917,56106267,351,1
56136070,56136369,300,1
56137042,56137362,321,1
56147344,56147643,300,1
56348737,56349105,369,1
56352997,56353317,321,1
56396548,56396871,324,1
56460478,56460783,306,1
56647774,56648073,300,1
56847451,56847786,336,1
56899456,56899773,318,1
56941795,56942094,300,1
57094078,57094392,315,1
57148036,57148338,303,1
57163423,57163914,492,1
57272764,57273144,381,1
57295270,57295668,399,1
57309796,57310095,300,1
57313468,57313770,303,1
57414889,57415224,336,1
57439516,57439836,321,1
57667465,57667908,444,1
57737497,57737892,396,1
57850891,57851331,441,1
57924040,57924435,396,1
58112374,58112787,414,1
58113508,58113909,402,1
58113922,58114389,468,1
58254865,58255209,345,1
58335334,58335714,381,1
58475053,58475469,417,1
58477528,58477938,411,1
58487446,58487787,342,1
58497391,58497807,417,1
58512481,58513080,600,1
58587484,58587825,342,1
58671553,58671990,438,1
58733188,58733577,390,1
58790476,58790874,399,1
58853467,58854012,546,1
59241157,59241465,309,1
59388307,59388675,369,1
59406502,59406867,366,1
59463211,59463654,444,1
59641930,59642256,327,1
59748910,59749230,321,1
59884342,59884704,363,1
60006436,60006816,381,1
60218737,60219126,390,1
60422872,60423234,363,1
60554986,60555345,360,1
60561481,60561927,447,1
60684376,60684918,543,1
60914566,60914940,375,1
60980452,60981063,612,1
61153069,61153398,330,1
61156849,61157196,348,1
61307440,61307754,315,1
61407898,61408215,318,1
61423048,61423377,330,1
61543165,61543473,309,1
61544170,61544496,327,1
61577236,61577538,303,1
61590754,61591095,342,1
61595332,61595754,423,1
61643737,61644039,303,1
61757116,61757424,309,1
61767328,61767849,522,1
61777837,61778211,375,1
61782583,61782936,354,1
61817083,61817538,456,1
61863736,61864038,303,1
61911274,61911594,321,1
61987729,61988103,375,1
62076763,62077215,453,1
62159575,62159964,390,1
62170768,62171307,540,1
62195947,62196312,366,1
62201776,62202093,318,1
62224477,62224800,324,1
62258566,62258940,375,1
62267656,62267988,333,1
62359792,62360103,312,1
62387068,62387415,348,1
62492707,62493015,309,1
62498365,62498721,357,1
62501839,62502141,303,1
62609737,62610408,672,1
62618110,62618664,555,1
62658220,62658519,300,1
62674315,62674617,303,1
62816584,62816907,324,1
62938390,62938725,336,1
63030574,63030873,300,1
63048793,63049218,426,1
63126388,63126720,333,1
63127924,63128250,327,1
63178162,63178551,390,1
63199708,63200094,387,1
63264988,63265311,324,1
63276403,63276720,318,1
63358162,63358644,483,1
63461461,63461847,387,1
63615817,63616230,414,1
63768754,63769212,459,1
63801661,63801969,309,1
63827380,63827991,612,1
63869305,63869652,348,1
63932440,63932838,399,1
63985648,63986013,366,1
64030249,64030620,372,1
64071736,64072116,381,1
64131661,64132047,387,1
64245916,64246278,363,1
64290382,64290750,369,1
64349665,64349970,306,1
64726405,64726875,471,1
64894435,64894734,300,1
64914784,64915149,366,1
64916266,64916784,519,1
65057557,65057871,315,1
65155531,65155908,378,1
65233717,65234016,300,1
65239123,65239434,312,1
65261614,65261943,330,1
65322718,65323110,393,1
65462926,65463249,324,1
65477815,65478132,318,1
65582047,65582544,498,1
65611876,65612199,324,1
65630401,65630727,327,1
65653213,65653521,309,1
65726269,65726574,306,1
65786167,65786571,405,1
65799556,65799933,378,1
65900242,65900544,303,1
66067000,66067302,303,1
66120475,66120780,306,1
66409870,66410235,366,1
66486979,66487287,309,1
66547864,66548256,393,1
66618187,66618543,357,1
66626893,66627306,414,1
66711469,66711813,345,1
66714766,66715215,450,1
66784900,66785232,333,1
66834169,66834720,552,1
66888577,66888969,393,1
66929221,66929649,429,1
66987247,66987552,306,1
67141969,67142298,330,1
67144786,67145118,333,1
67159795,67160163,369,1
67225576,67225956,381,1
67261846,67262154,309,1
67309663,67310094,432,1
67405153,67405683,531,1
67513903,67514253,351,1
67529701,67530066,366,1
67559008,67559313,306,1
67562743,67563120,378,1
67653313,67653654,342,1
67657567,67657872,306,1
67755748,67756074,327,1
67783888,67784214,327,1
67796509,67796838,330,1
67828855,67829241,387,1
67847485,67847799,315,1
67917352,67917684,333,1
67938778,67939263,486,1
67960873,67961238,366,1
68005759,68006088,330,1
68065264,68065587,324,1
68143576,68144091,516,1
68294074,68294514,441,1
68312536,68312856,321,1
68419072,68419458,387,1
68469106,68469489,384,1
68479723,68480031,309,1
68528341,68528694,354,1
68534332,68534703,372,1
68661637,68661966,330,1
68678620,68678961,342,1
68730244,68730690,447,1
68766214,68766618,405,1
68797798,68798172,375,1
68836120,68836473,354,1
68876047,68876532,486,1
68893069,68893392,324,1
68916922,68917245,324,1
69001813,69002166,354,1
69004567,69004878,312,1
69013483,69013812,330,1
69019408,69019785,378,1
69159760,69160065,306,1
69280573,69281019,447,1
69311143,69311739,597,1
69312268,69312603,336,1
69359269,69359574,306,1
69392626,69392958,333,1
69393028,69393552,525,1
69397501,69397800,300,1
69470158,69470481,324,1
69628333,69628698,366,1
69632878,69633210,333,1
69718210,69718665,456,1
69729787,69730161,375,1
69740383,69740682,300,1
69888142,69888447,306,1
70014292,70014606,315,1
70099159,70099461,303,1
70164946,70165251,306,1
70175818,70176162,345,1
70182994,70183308,315,1
70368946,70369257,312,1
70419823,70420212,390,1
70423072,70423371,300,1
70431901,70432206,306,1
70500685,70500999,315,1
70519711,70520019,309,1
70521403,70521723,321,1
70806055,70806378,324,1
70825807,70826304,498,1
70888855,70889175,321,1
70902259,70902576,318,1
70931929,70932240,312,1
70936210,70936509,300,1
70986997,70987296,300,1
71059171,71059596,426,1
71096518,71096904,387,1
71137264,71137602,339,1
71199682,71200101,420,1
71204464,71204817,354,1
71211169,71211474,306,1
71225638,71226051,414,1
71255854,71256201,348,1
71275738,71276043,306,1
71298145,71298444,300,1
71422777,71423166,390,1
71431822,71432220,399,1
71437579,71437893,315,1
71578066,71578389,324,1
71601064,71601366,303,1
71630923,71631282,360,1
71667136,71667570,435,1
71817073,71817393,321,1
72155737,72156342,606,1
72166792,72167148,357,1
72190060,72190527,468,1
72293446,72293790,345,1
72408670,72409053,384,1
72622258,72622572,315,1
72820285,72820626,342,1
72875401,72875727,327,1
73016713,73017066,354,1
73337464,73337835,372,1
73378198,73378518,321,1
73417021,73417512,492,1
73496140,73496463,324,1
73617421,73617801,381,1
73633267,73633947,681,1
73740349,73740666,318,1
73929862,73930266,405,1
73957639,73957995,357,1
73992592,73992957,366,1
74018437,74018739,303,1
74121313,74121636,324,1
74246704,74247033,330,1
74251609,74251992,384,1
74327266,74327682,417,1
74360080,74360403,324,1
74498185,74498565,381,1
74577079,74577543,465,1
74584603,74584956,354,1
74666314,74666613,300,1
74715427,74715738,312,1
74847601,74847957,357,1
74856322,74856621,300,1
74948002,74948319,318,1
75029857,75030261,405,1
75208852,75209151,300,1
75210574,75211947,1374,1
75273364,75273738,375,1
75303835,75304275,441,1
75341137,75341526,390,1
75425023,75425325,303,1
75499156,75499473,318,1
75519172,75519561,390,1
75530152,75530457,306,1
75679003,75679329,327,1
75711877,75712575,699,1
75716218,75716556,339,1
75760246,75760548,303,1
76247641,76247964,324,1
76536748,76537236,489,1
76714303,76714626,324,1
76736164,76736622,459,1
76789006,76789341,336,1
76833793,76834368,576,1
76877431,76877946,516,1
77157433,77157777,345,1
77275189,77275605,417,1
77406508,77406822,315,1
77454766,77455101,336,1
77510278,77510616,339,1
77528482,77528829,348,1
77536894,77537229,336,1
77539408,77539866,459,1
77775655,77776098,444,1
77800891,77801328,438,1
77801392,77801715,324,1
77818921,77819277,357,1
77936941,77937309,369,1
78009502,78009810,309,1
78146065,78146391,327,1
78251737,78252051,315,1
78312502,78312813,312,1
78585232,78585546,315,1
78829096,78829569,474,1
78871180,78871497,318,1
78926695,78927057,363,1
78947791,78948171,381,1
78963199,78963564,366,1
79496977,79497309,333,1
79539883,79540299,417,1
79611469,79611837,369,1
79613476,79613853,378,1
79620745,79621152,408,1
79661308,79661682,375,1
79718686,79719111,426,1
79858330,79858728,399,1
79859308,79859664,357,1
