"Start","Stop","Length","Frame"
3682477,3682929,453,1
3691078,3691545,468,1
3693169,3693519,351,1
3695467,3695799,333,1
3698716,3699060,345,1
3701545,3701862,318,1
3716056,3716475,420,1
3729205,3729558,354,1
3736465,3736776,312,1
3753184,3753549,366,1
3774169,3774510,342,1
3777376,3777786,411,1
3779383,3779754,372,1
3784933,3785325,393,1
3786058,3786360,303,1
3792553,3792891,339,1
3803101,3803481,381,1
3833695,3834405,711,1
3839275,3839592,318,1
3847504,3847842,339,1
3850795,3851124,330,1
3860683,3861057,375,1
3893632,3893937,306,1
3899371,3899688,318,1
3904279,3904692,414,1
3944167,3944496,330,1
3952090,3952428,339,1
3958801,3959208,408,1
3986536,3986841,306,1
4020412,4020891,480,1
4023235,4023585,351,1
4029106,4029414,309,1
4052350,4052679,330,1
4084636,4085121,486,1
4092445,4092837,393,1
4094413,4094742,330,1
4121086,4121400,315,1
4146061,4146522,462,1
4154203,4154574,372,1
4201138,4201452,315,1
4212190,4212513,324,1
4223206,4223598,393,1
4230106,4230435,330,1
4294072,4294590,519,1
4307977,4308351,375,1
4324504,4325163,660,1
4345051,4345416,366,1
4360102,4360503,402,1
4438225,4438548,324,1
4465009,4465659,651,1
4478674,4479228,555,1
4481413,4481751,339,1
4496740,4497399,660,1
4574179,4574649,471,1
4622230,4622613,384,1
4650940,4651302,363,1
4665502,4665801,300,1
4689295,4689597,303,1
4695478,4696338,861,1
4701250,4701618,369,1
4792144,4792587,444,1
4842865,4843467,603,1
4862638,4862961,324,1
4879222,4879557,336,1
4908277,4908612,336,1
4915987,4916328,342,1
4951126,4951581,456,1
4956580,4956885,306,1
4973878,4974198,321,1
4978849,4979199,351,1
4987324,4987635,312,1
5131264,5131590,327,1
5250349,5250693,345,1
5273479,5274138,660,1
5274898,5275206,309,1
5288659,5288994,336,1
5323600,5323935,336,1
5337283,5339826,2544,1
5369722,5370123,402,1
5400022,5400381,360,1
5400820,5401182,363,1
5465368,5465775,408,1
5481850,5482233,384,1
5537116,5537466,351,1
5544547,5544999,453,1
5556793,5557188,396,1
5558239,5558556,318,1
5571802,5572149,348,1
5607187,5607579,393,1
5614669,5615316,648,1
5647195,5647497,303,1
5657464,5657769,306,1
5666395,5666730,336,1
5672533,5672847,315,1
5704267,5704641,375,1
5708596,5709105,510,1
5729422,5729772,351,1
5744854,5745162,309,1
5757661,5758029,369,1
5805610,5805915,306,1
5812999,5813298,300,1
5823484,5823795,312,1
5833027,5833524,498,1
5874415,5874714,300,1
5874970,5875455,486,1
5925766,5926071,306,1
5986414,5986758,345,1
6024859,6025230,372,1
6063412,6063741,330,1
6090991,6091323,333,1
6112057,6112536,480,1
6124489,6124803,315,1
6141865,6142416,552,1
6150358,6150708,351,1
6184384,6184770,387,1
6186628,6186927,300,1
6230614,6230988,375,1
6292246,6292614,369,1
6344278,6344604,327,1
6393793,6394113,321,1
6423502,6423879,378,1
6428950,6429291,342,1
6437440,6437883,444,1
6529168,6529548,381,1
6640549,6640902,354,1
6723502,6723891,390,1
6753517,6753900,384,1
6838354,6838755,402,1
6871156,6871644,489,1
6872176,6872493,318,1
6897355,6897879,525,1
6902236,6902535,300,1
6908242,6908652,411,1
6911653,6912168,516,1
6950179,6950529,351,1
6951007,6951306,300,1
6999334,6999660,327,1
7005748,7006047,300,1
7025053,7025436,384,1
7044106,7044444,339,1
7046137,7046442,306,1
7057378,7058373,996,1
7068739,7069077,339,1
7075897,7076208,312,1
7096687,7097001,315,1
7115203,7115577,375,1
7127287,7127691,405,1
7149769,7150164,396,1
7151911,7152294,384,1
7166974,7167495,522,1
7173370,7173747,378,1
7217752,7218087,336,1
7243783,7244136,354,1
7262407,7262712,306,1
7279771,7280070,300,1
7282105,7282458,354,1
7287667,7287981,315,1
7316416,7316778,363,1
7317121,7317507,387,1
7317553,7317981,429,1
7338352,7338822,471,1
7381747,7382067,321,1
7384477,7384857,381,1
7388833,7389174,342,1
7423990,7424349,360,1
7434514,7434861,348,1
7437895,7438221,327,1
7456399,7456710,312,1
7501189,7501554,366,1
7512283,7512594,312,1
7518751,7519128,378,1
7526518,7527069,552,1
7558753,7559064,312,1
7591552,7591911,360,1
7592338,7592640,303,1
7594090,7594404,315,1
7594804,7595454,651,1
7641586,7641963,378,1
7673305,7673697,393,1
7727188,7727508,321,1
7750159,7750515,357,1
7750615,7750923,309,1
7752586,7752909,324,1
7781068,7781385,318,1
7884805,7885137,333,1
7902721,7903188,468,1
7907932,7908351,420,1
7941082,7941639,558,1
7969045,7969434,390,1
7980562,7980921,360,1
8002303,8002608,306,1
8043154,8043951,798,1
8068975,8069322,348,1
8106058,8106363,306,1
8143789,8144175,387,1
8190001,8190387,387,1
8222086,8222388,303,1
8258569,8258979,411,1
8269915,8271696,1782,1
8273464,8273799,336,1
8293633,8293935,303,1
8303713,8304036,324,1
8308855,8309175,321,1
8312704,8313261,558,1
8324074,8324628,555,1
8330488,8330868,381,1
8360992,8361369,378,1
8365474,8365845,372,1
8403784,8404128,345,1
8414560,8414973,414,1
8427505,8427819,315,1
8457217,8457684,468,1
8466253,8466612,360,1
8475088,8475402,315,1
8485717,8486103,387,1
8492941,8493312,372,1
8502112,8502411,300,1
8521666,8522109,444,1
8531560,8531871,312,1
8538199,8538984,786,1
8548132,8548614,483,1
8553037,8553471,435,1
8557639,8557977,339,1
8561674,8561976,303,1
8595277,8595717,441,1
8603158,8603463,306,1
8609653,8609961,309,1
8623174,8623479,306,1
8632966,8633454,489,1
8636761,8637162,402,1
8644534,8644998,465,1
8653003,8653404,402,1
8658082,8658498,417,1
8678848,8679147,300,1
8684293,8684610,318,1
8685775,8686107,333,1
8687089,8687487,399,1
8687659,8688177,519,1
8693281,8693595,315,1
8706085,8706411,327,1
8714692,8714991,300,1
8718304,8718660,357,1
8721109,8721579,471,1
8721880,8722272,393,1
8724028,8724429,402,1
8728072,8728656,585,1
8729680,8730066,387,1
8739565,8739954,390,1
8757313,8757630,318,1
8764963,8765289,327,1
8773429,8773821,393,1
8785117,8785446,330,1
8787151,8787912,762,1
8789659,8790108,450,1
8796580,8797023,444,1
8801473,8801829,357,1
8816956,8817405,450,1
8820310,8820639,330,1
8822296,8822721,426,1
8842096,8842590,495,1
8883898,8884236,339,1
8898922,8899236,315,1
8935729,8936064,336,1
8977150,8977950,801,1
8978194,8978493,300,1
8983324,8983656,333,1
9052123,9052644,522,1
9061621,9061974,354,1
9078685,9078999,315,1
9109678,9110124,447,1
9143197,9143700,504,1
9143812,9144261,450,1
9202933,9203508,576,1
9225325,9225657,333,1
9225928,9226275,348,1
9237229,9237624,396,1
9238510,9238812,303,1
9247069,9247380,312,1
9258166,9258468,303,1
9264115,9264501,387,1
9286339,9286665,327,1
9289798,9290301,504,1
9296782,9297096,315,1
9305350,9305679,330,1
9307660,9308103,444,1
9324163,9324486,324,1
9333898,9334446,549,1
9346282,9346983,702,1
9347539,9348054,516,1
9349657,9350007,351,1
9371083,9371388,306,1
9394459,9394812,354,1
9399037,9399348,312,1
9453490,9453822,333,1
9456925,9457806,882,1
9457966,9458295,330,1
9465316,9465681,366,1
9471931,9472236,306,1
9505201,9505593,393,1
9507181,9507507,327,1
9509080,9509484,405,1
9514852,9515184,333,1
9521062,9521466,405,1
9531376,9531834,459,1
9535642,9535944,303,1
9539575,9539949,375,1
9540244,9540834,591,1
9552253,9552558,306,1
9562324,9562662,339,1
9573769,9574164,396,1
9575836,9576171,336,1
9606286,9606606,321,1
9618145,9618537,393,1
9627811,9628188,378,1
9631945,9632247,303,1
9652858,9653406,549,1
9697477,9697833,357,1
9764650,9765054,405,1
9786247,9786642,396,1
9788101,9788460,360,1
9808408,9808710,303,1
9810124,9810465,342,1
9810592,9810939,348,1
9815836,9816150,315,1
9832798,9833217,420,1
9847987,9848331,345,1
9848578,9848985,408,1
9858484,9858840,357,1
9884842,9885195,354,1
9887647,9888099,453,1
9894457,9894771,315,1
9902968,9903381,414,1
9911467,9911922,456,1
9912829,9913746,918,1
9914461,9914844,384,1
9917155,9917574,420,1
9917725,9918126,402,1
9918676,9919077,402,1
9920089,9920424,336,1
9927979,9928332,354,1
9930298,9930630,333,1
9947182,9947532,351,1
9960061,9960360,300,1
9962842,9963378,537,1
9965227,9965556,330,1
9970015,9970377,363,1
9981124,9981429,306,1
9998566,9998883,318,1
10003198,10004241,1044,1
10004473,10005804,1332,1
10006393,10007010,618,1
10024207,10024557,351,1
10024732,10025079,348,1
10029118,10029501,384,1
10060468,10060815,348,1
10061242,10061565,324,1
10062484,10062852,369,1
10070125,10070559,435,1
10091437,10092147,711,1
10112812,10113123,312,1
10118074,10118376,303,1
10128781,10129110,330,1
10138552,10139055,504,1
10149856,10150155,300,1
10150831,10151391,561,1
10151446,10151958,513,1
10152106,10152828,723,1
10152850,10153272,423,1
10153378,10154031,654,1
10154254,10154601,348,1
10154755,10155117,363,1
10155337,10155663,327,1
10155685,10156047,363,1
10183072,10183971,900,1
10191325,10191657,333,1
10196440,10196739,300,1
10210453,10210836,384,1
10210918,10211223,306,1
10235668,10235967,300,1
10260220,10260579,360,1
10262746,10263489,744,1
10280983,10281378,396,1
10282510,10282971,462,1
10289104,10289466,363,1
10292587,10293024,438,1
10308754,10309086,333,1
10310773,10311168,396,1
10313308,10313757,450,1
10332454,10332951,498,1
10345723,10346025,303,1
10348978,10349310,333,1
10354342,10354662,321,1
10357420,10357722,303,1
10360519,10360839,321,1
10374709,10375092,384,1
10377904,10378236,333,1
10379134,10379652,519,1
10380358,10380765,408,1
10404493,10404942,450,1
10404982,10405371,390,1
10412659,10413027,369,1
10416712,10417056,345,1
10417981,10418553,573,1
10431451,10432245,795,1
10437043,10437348,306,1
10442170,10442487,318,1
10459576,10460025,450,1
10464739,10465053,315,1
10470811,10471248,438,1
10485013,10485384,372,1
10485988,10486302,315,1
10499926,10500258,333,1
10504075,10504452,378,1
10510687,10511127,441,1
10511134,10511526,393,1
10512661,10512960,300,1
10513666,10514067,402,1
10524370,10524669,300,1
10541512,10542048,537,1
10546600,10547139,540,1
10551361,10552125,765,1
10559884,10560378,495,1
10565032,10565442,411,1
10574377,10575084,708,1
10580788,10581102,315,1
10584232,10584579,348,1
10587697,10588002,306,1
10594942,10595298,357,1
10600039,10600374,336,1
10606528,10606851,324,1
10618405,10618908,504,1
10620343,10621089,747,1
10621234,10621554,321,1
10623511,10623846,336,1
10634989,10635315,327,1
10641367,10641885,519,1
10652146,10652463,318,1
10657849,10658211,363,1
10662436,10662849,414,1
10663099,10663458,360,1
10666996,10667460,465,1
10670617,10671150,534,1
10675126,10675473,348,1
10698859,10699173,315,1
10709962,10710489,528,1
10720402,10720737,336,1
10724959,10725297,339,1
10727167,10727523,357,1
10735687,10736022,336,1
10757932,10758357,426,1
10789396,10789764,369,1
10793425,10793997,573,1
10801510,10801833,324,1
10861684,10862004,321,1
10878745,10879218,474,1
10908805,10909122,318,1
10912813,10913193,381,1
10940221,10940634,414,1
10952821,10953399,579,1
10958668,10958985,318,1
10969000,10969494,495,1
10975387,10975923,537,1
11000887,11001303,417,1
11004199,11004543,345,1
11005237,11005689,453,1
11008321,11008629,309,1
11027242,11027565,324,1
11052553,11054037,1485,1
11055844,11056443,600,1
11063782,11064264,483,1
11074585,11074923,339,1
11077558,11077947,390,1
11088820,11089392,573,1
11093779,11094372,594,1
11108251,11108622,372,1
11113891,11114388,498,1
11128921,11129244,324,1
11188783,11189307,525,1
11195248,11195580,333,1
11215690,11215992,303,1
11234713,11235015,303,1
11262790,11263158,369,1
11269987,11270313,327,1
11271325,11271636,312,1
11272975,11273358,384,1
11277901,11278209,309,1
11285803,11286117,315,1
11287822,11288208,387,1
11290480,11290779,300,1
11316487,11316837,351,1
11359915,11360274,360,1
11397334,11397645,312,1
11416753,11417067,315,1
11491753,11492250,498,1
11501095,11501448,354,1
11513710,11514066,357,1
11524354,11524797,444,1
11529808,11530125,318,1
11532328,11532774,447,1
11535625,11535987,363,1
11539525,11539959,435,1
11552509,11552811,303,1
11560837,11561220,384,1
11564791,11565873,1083,1
11586973,11587311,339,1
11599516,11599827,312,1
11622346,11622657,312,1
11648320,11648754,435,1
11655055,11655453,399,1
11676145,11676546,402,1
11691637,11692038,402,1
11711470,11711784,315,1
11720095,11720799,705,1
11724427,11724828,402,1
11728369,11728911,543,1
11750881,11751270,390,1
11758396,11758749,354,1
11767096,11767506,411,1
11774059,11774532,474,1
11809486,11809899,414,1
11817868,11818482,615,1
11840449,11840823,375,1
11854330,11854701,372,1
11887855,11888157,303,1
11903422,11903907,486,1
11904277,11904672,396,1
11909968,11910288,321,1
11911510,11911809,300,1
11919514,11919813,300,1
11938411,11938740,330,1
11939398,11939769,372,1
12004975,12005295,321,1
12005707,12006015,309,1
12048949,12049287,339,1
12055288,12055599,312,1
12155587,12156090,504,1
12201091,12201417,327,1
12223678,12224010,333,1
12252568,12252918,351,1
12261700,12262005,306,1
12262888,12263568,681,1
12280957,12281373,417,1
12301333,12301701,369,1
12303604,12304005,402,1
12310360,12310698,339,1
12311878,12312231,354,1
12363796,12364170,375,1
12364738,12365142,405,1
12420718,12421056,339,1
12428092,12428454,363,1
12440215,12440529,315,1
12464992,12465777,786,1
12471985,12472323,339,1
12490858,12491244,387,1
12513331,12513672,342,1
12543265,12543564,300,1
12563527,12563892,366,1
12639469,12639768,300,1
12640207,12640536,330,1
12643738,12644082,345,1
12702208,12702561,354,1
12770266,12770604,339,1
12795349,12795681,333,1
12822520,12822852,333,1
12867790,12868254,465,1
12880615,12880920,306,1
12935023,12935415,393,1
12944581,12944886,306,1
13005589,13005957,369,1
13018465,13018863,399,1
13035640,13036044,405,1
13072483,13072806,324,1
13131685,13132200,516,1
13138423,13138746,324,1
13139209,13139514,306,1
13150852,13151232,381,1
13179334,13179708,375,1
13204423,13204746,324,1
13238074,13238409,336,1
13315660,13315998,339,1
13317226,13317543,318,1
13354315,13354803,489,1
13376401,13376700,300,1
13393516,13393842,327,1
13416016,13416330,315,1
13433335,13433640,306,1
13442818,13443138,321,1
13448464,13448883,420,1
13465384,13465719,336,1
13502557,13502925,369,1
13504327,13504671,345,1
13507102,13507476,375,1
13563706,13564086,381,1
13568233,13568634,402,1
13581901,13582272,372,1
13605859,13606203,345,1
13659940,13660326,387,1
13750621,13750929,309,1
13755583,13756044,462,1
13774852,13775334,483,1
13844950,13845279,330,1
13860574,13861164,591,1
13878958,13879266,309,1
13889011,13889394,384,1
13914103,13914516,414,1
13942048,13942392,345,1
13948405,13948767,363,1
13970983,13971327,345,1
14051320,14051646,327,1
14051680,14052048,369,1
14073853,14074197,345,1
14092279,14093094,816,1
14200360,14200668,309,1
14217766,14218182,417,1
14232655,14232972,318,1
14242174,14244072,1899,1
14244097,14244711,615,1
14268562,14268990,429,1
14322751,14323158,408,1
14330200,14330520,321,1
14392003,14392353,351,1
14394688,14395020,333,1
14410123,14410461,339,1
14428678,14429106,429,1
14481721,14482134,414,1
14519542,14519994,453,1
14520013,14520489,477,1
14526523,14526891,369,1
14592952,14593296,345,1
14626627,14626995,369,1
14628916,14629233,318,1
14633299,14633598,300,1
14660383,14660685,303,1
14667259,14667753,495,1
14669815,14670144,330,1
14683681,14683995,315,1
14691520,14691921,402,1
14726620,14727099,480,1
14752996,14753343,348,1
14759464,14759775,312,1
14774104,14774982,879,1
14775307,14775606,300,1
14814151,14814498,348,1
14856073,14856429,357,1
14860108,14860503,396,1
14863090,14863470,381,1
14885956,14886732,777,1
14886805,14887851,1047,1
14912185,14912517,333,1
14949682,14950197,516,1
14954242,14954619,378,1
14989093,14989404,312,1
14993146,14993595,450,1
15009352,15009672,321,1
15099409,15099726,318,1
15190162,15190632,471,1
15198256,15198588,333,1
15225685,15226023,339,1
15235420,15235746,327,1
15268723,15269313,591,1
15269527,15269895,369,1
15274405,15274839,435,1
15295738,15296145,408,1
15298000,15298308,309,1
15346723,15347103,381,1
15359644,15360018,375,1
15389266,15389682,417,1
15414814,15415146,333,1
15422830,15423174,345,1
15460930,15461760,831,1
15464314,15464835,522,1
15612634,15613041,408,1
15614152,15614457,306,1
15614629,15614976,348,1
15693799,15694140,342,1
15728539,15728898,360,1
15732058,15732417,360,1
15751204,15751578,375,1
15758629,15759069,441,1
15759157,15759639,483,1
15791668,15792201,534,1
15794116,15794430,315,1
15803053,15803388,336,1
15818503,15818823,321,1
15820402,15820830,429,1
15836758,15837105,348,1
15850492,15850812,321,1
15874360,15874956,597,1
15887653,15887958,306,1
15910120,15910431,312,1
15911008,15911313,306,1
15921697,15922002,306,1
15927511,15928029,519,1
15944062,15944376,315,1
15982603,15982929,327,1
16017883,16018401,519,1
16026400,16026762,363,1
16029559,16029873,315,1
16085587,16086219,633,1
16099924,16100247,324,1
16101496,16102107,612,1
16102798,16103445,648,1
16125460,16126020,561,1
16133974,16134522,549,1
16149460,16149783,324,1
16153228,16153608,381,1
16158007,16158372,366,1
16170322,16170732,411,1
16172608,16173063,456,1
16191940,16192344,405,1
16201234,16201815,582,1
16218946,16219290,345,1
16246852,16247199,348,1
16247746,16248138,393,1
16249504,16249812,309,1
16253542,16253916,375,1
16279717,16329744,50028,1
16347688,16347987,300,1
16390294,16390608,315,1
16402603,16403487,885,1
16506244,16506612,369,1
16516060,16516395,336,1
16524052,16524411,360,1
16528156,16528482,327,1
16554946,16555281,336,1
16570618,16570962,345,1
16575274,16575648,375,1
16608955,16609305,351,1
16627237,16627668,432,1
16659547,16659915,369,1
16673230,16673556,327,1
16797004,16797483,480,1
16810810,16811151,342,1
16856359,16856676,318,1
16897513,16898274,762,1
16954735,16955034,300,1
16966648,16966950,303,1
16995307,16995666,360,1
17057302,17057607,306,1
17073376,17073771,396,1
17079211,17079561,351,1
17083381,17083740,360,1
17140225,17140770,546,1
17180083,17180454,372,1
17181781,17182128,348,1
17189125,17189442,318,1
17195941,17196321,381,1
17212402,17212821,420,1
17247340,17248020,681,1
17252158,17252481,324,1
17315080,17315394,315,1
17348431,17348769,339,1
17396389,17396760,372,1
17423599,17423949,351,1
17466277,17466576,300,1
17490979,17491278,300,1
17502190,17502513,324,1
17538016,17538342,327,1
17543275,17543643,369,1
17559397,17559765,369,1
17566846,17567169,324,1
17567287,17567784,498,1
17586688,17586990,303,1
17610412,17610753,342,1
17622553,17622990,438,1
17629477,17629947,471,1
17647609,17648049,441,1
17659603,17659923,321,1
17773246,17773587,342,1
17786500,17786889,390,1
17793400,17793771,372,1
17795602,17795943,342,1
17818573,17818917,345,1
17839438,17839809,372,1
17839924,17840256,333,1
17855023,17855367,345,1
17873908,17874372,465,1
17934511,17934849,339,1
17936311,17936634,324,1
18038710,18039099,390,1
18042745,18043053,309,1
18053203,18053610,408,1
18054742,18055197,456,1
18059833,18060324,492,1
18095710,18096120,411,1
18112276,18113751,1476,1
18127516,18128196,681,1
18134236,18134610,375,1
18140059,18140373,315,1
18144751,18145116,366,1
18145693,18146004,312,1
18215608,18215916,309,1
